date,selectedRank,modelAction,tier,playerName,teamCode,gameKey,market,side,line,actualValue,actualSide,correct,projectedValue,lineGap,absLineGap,wfConfidence,metaProbCorrect,projectedMinutes,minutesVolatility,starterRateLast10,expectedMinutes,minutesLiftPct,lineupTimingConfidence,completenessScore,openingTeamSpread,openingTotal,missingCoreShare,stepUpRoleFlag,estimatedAccuracyPriorPct,baseScore,contextScore,contextAdjustment,correlationPenalty,finalScore,rejectionReason,components,riskFlags,contextFlags,contextNotes
2026-02-07,4,SELECTED,S,Corey Kispert,ATL,0022500751,PTS,OVER,7.5,8.0,OVER,True,13.61,6.11,6.11,0.935021,0.928218,21.39,5.11,,21.39,-0.0792,1.0,70.0,2.25,230.5,0.0,False,93.7,0.911998,0.56,0.0,0.076,0.835998,,live_quality_router_v9;top200_premium_90,low_projected_minutes,,strong_lineup_timing;competitive_spread
2026-02-07,5,SELECTED,S,Justin Champagnie,WAS,0022500747,AST,OVER,1.5,2.0,OVER,True,0.95,-0.55,0.55,0.868356,0.86615,23.27,4.85,,23.27,0.1872,,70.0,4.5,219.5,0.0,False,93.7,0.829108,0.555,0.0,0.0,0.829108,,live_quality_router_v9;top200_premium_90,projection_side_split,,minutes_lift_supports_over;competitive_spread
2026-02-07,6,SELECTED,A,Victor Wembanyama,SAS,0022500749,PRA,UNDER,31.5,28.0,UNDER,True,38.16,6.66,6.66,0.936013,0.927623,30.05,2.26,,30.05,-0.005,,74.0,-11.25,230.25,0.0,False,90.71,0.932174,0.485,0.0,0.0,0.932174,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,stable_minutes
2026-02-08,1,SELECTED,S,Neemias Queta,BOS,0022500757,REB,UNDER,7.0,5.0,UNDER,True,8.64,1.64,1.64,0.916099,0.906195,27.99,4.63,,27.99,0.6292,,71.0,-3.5,214.0,0.0,False,95.15,0.917202,0.49,0.0,0.0,0.917202,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;minutes_lift_against_side,minutes_lift_against_side,competitive_spread
2026-02-08,2,SELECTED,S,Jay Huff,IND,0022500759,AST,OVER,1.5,2.0,OVER,True,1.07,-0.43,0.43,0.953953,0.929133,17.14,8.99,,17.14,0.0288,,64.0,8.5,225.5,0.0,False,95.15,0.876877,0.375,0.0,0.0,0.876877,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;thin_context_completeness;volatile_minutes,thin_context_completeness;volatile_minutes,
2026-02-08,3,SELECTED,S,Justin Champagnie,WAS,0022500758,PTS,OVER,9.5,13.0,OVER,True,10.23,0.73,0.73,0.868203,0.890369,22.81,4.72,,22.81,0.162,,70.0,10.75,235.75,0.0,False,93.7,0.836505,0.498,0.0,0.0,0.836505,,live_quality_router_v9;top200_premium_90,blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_over;high_total_supports_counting_over
2026-02-08,4,SELECTED,A,Kawhi Leonard,LAC,0022500760,PTS,OVER,29.5,41.0,OVER,True,25.28,-4.22,4.22,0.907016,0.910946,29.39,2.94,,29.39,-0.1132,,73.0,7.5,226.5,0.0,False,91.06,0.9352,0.535,0.0,0.006,0.9292,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split,,stable_minutes
2026-02-08,5,SELECTED,A,Bam Adebayo,MIA,0022500758,PRA,UNDER,37.25,33.0,UNDER,True,32.04,-5.21,5.21,0.937688,0.927128,32.69,4.45,,32.69,-0.0049,,71.0,-10.75,235.75,0.0,False,90.71,0.936807,0.45,0.0,0.025,0.911807,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,
2026-02-08,6,SELECTED,A,Ayo Dosunmu,MIN,0022500760,AST,UNDER,2.5,1.0,UNDER,True,4.61,2.11,2.11,0.920439,0.9093,27.82,4.11,,27.82,-0.0751,1.0,71.0,-7.5,226.5,0.0,False,91.06,0.911036,0.535,0.0,0.031,0.880036,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split,,strong_lineup_timing
2026-02-09,1,SELECTED,S,Daniss Jenkins,DET,0022500761,REB,OVER,1.5,3.0,OVER,True,2.18,0.68,0.68,0.888055,0.895673,19.26,3.82,,19.26,0.2198,,72.0,-2.5,224.0,0.0,False,93.7,0.833571,0.59,0.0,0.0,0.833571,,live_quality_router_v9;top200_premium_90,low_projected_minutes,,stable_minutes;minutes_lift_supports_over;competitive_spread
2026-02-09,2,SELECTED,S,Corey Kispert,ATL,0022500765,PTS,OVER,11.5,12.0,OVER,True,11.57,0.07,0.07,0.918356,0.905668,21.48,5.14,,21.48,-0.0729,1.0,70.0,6.25,235.5,0.0,False,93.7,0.827858,0.553,0.0,0.0,0.827858,,live_quality_router_v9;top200_premium_90,low_projected_minutes,,strong_lineup_timing;high_total_supports_counting_over
2026-02-09,3,SELECTED,S,Anfernee Simons,CHI,0022500762,THREES,UNDER,3.5,2.0,UNDER,True,3.09,-0.41,0.41,0.795667,0.789908,28.07,4.25,,28.07,-0.0809,,71.0,-2.5,224.5,0.0,False,93.7,0.809617,0.555,0.0,0.0,0.809617,,live_quality_router_v9;top200_premium_90,,,minutes_lift_supports_under;competitive_spread
2026-02-09,4,SELECTED,A,Jamal Murray,DEN,0022500767,PTS,UNDER,24.5,17.0,UNDER,True,28.12,3.62,3.62,0.930799,0.93106,35.56,5.45,,35.56,-0.0158,1.0,69.0,1.5,233.5,0.152,False,91.06,0.94998,0.5,0.0,0.006,0.94398,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;thin_context_completeness,thin_context_completeness,strong_lineup_timing;competitive_spread
2026-02-09,5,SELECTED,A,Ryan Rollins,MIL,0022500764,PRA,UNDER,34.5,23.0,UNDER,True,28.61,-5.89,5.89,0.932558,0.927128,32.9,4.74,,32.9,0.581,,70.0,9.5,218.5,0.0,False,90.71,0.936233,0.415,0.0,0.0,0.936233,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,minutes_lift_against_side;blowout_spread_risk,minutes_lift_against_side;blowout_spread_risk,
2026-02-09,6,SELECTED,A,Cason Wallace,OKC,0022500769,AST,OVER,3.5,6.0,OVER,True,2.4,-1.1,1.1,0.903127,0.893583,26.41,6.26,,26.41,0.0034,,68.0,-4.25,220.5,0.0,False,91.06,0.876436,0.465,0.0,0.0,0.876436,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;thin_context_completeness,thin_context_completeness,competitive_spread
2026-02-10,1,SELECTED,S,Tari Eason,HOU,0022500772,AST,UNDER,1.5,1.0,UNDER,True,0.99,-0.51,0.51,0.815816,0.819897,27.26,5.66,,27.26,0.1241,,69.0,-7.5,210.0,0.0,False,93.7,0.818759,0.405,0.0,0.0,0.818759,,live_quality_router_v9;top200_premium_90,thin_context_completeness;minutes_lift_against_side,thin_context_completeness;minutes_lift_against_side,
2026-02-10,2,SELECTED,A,Karl-Anthony Towns,NYK,0022500771,PTS,OVER,21.5,22.0,OVER,True,17.6,-3.9,3.9,0.918165,0.919293,27.7,5.37,,27.7,-0.1744,1.0,69.0,-11.5,223.75,0.0,False,91.06,0.935559,0.39,0.0,0.0,0.935559,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split;thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,strong_lineup_timing
2026-02-10,3,SELECTED,A,Jake LaRavia,LAL,0022500774,PRA,UNDER,21.5,13.0,UNDER,True,14.46,-7.04,7.04,0.923701,0.93032,25.8,3.55,,25.8,0.0051,,72.0,7.5,228.5,0.0,False,90.71,0.923252,0.535,0.0,0.0,0.923252,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,stable_minutes
2026-02-10,4,SELECTED,A,Khris Middleton,DAL,0022500773,PTS,OVER,7.5,13.0,OVER,True,11.51,4.01,4.01,0.937705,0.924452,24.24,3.8,,24.24,-0.0626,,72.0,7.5,227.5,0.0,False,90.71,0.922351,0.535,0.0,0.006,0.916351,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,,,stable_minutes
2026-02-10,5,SELECTED,A,Ben Sheppard,IND,0022500771,REB,OVER,3.5,7.0,OVER,True,2.59,-0.91,0.91,0.954703,0.947249,16.45,7.03,,16.45,-0.1503,,67.0,11.5,223.75,0.0,False,90.71,0.859886,0.355,0.0,0.025,0.834886,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,
2026-02-10,6,SELECTED,A,Kawhi Leonard,LAC,0022500772,AST,UNDER,4.5,3.0,UNDER,True,4.1,-0.4,0.4,0.927389,0.898848,29.68,3.19,,29.68,-0.1033,,73.0,7.5,210.0,0.0,False,90.71,0.856643,0.565,0.0,0.031,0.825643,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,thin_projection_gap,,stable_minutes;minutes_lift_supports_under
2026-02-11,1,SELECTED,S,Jay Huff,IND,0022500779,REB,UNDER,5.5,4.0,UNDER,True,3.83,-1.67,1.67,0.963101,0.920948,18.96,9.72,,18.96,0.1186,,64.0,3.5,213.0,0.0,False,95.15,0.913478,0.4,0.0,0.0,0.913478,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;thin_context_completeness;volatile_minutes,thin_context_completeness;volatile_minutes,competitive_spread
2026-02-11,2,SELECTED,S,Isaiah Collier,UTA,0022500786,REB,UNDER,3.5,1.0,UNDER,True,3.99,0.49,0.49,0.939393,0.905519,32.56,8.49,,32.56,0.2694,,64.0,-6.5,234.25,0.0,False,95.15,0.89825,0.34,0.0,0.006,0.89225,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;thin_context_completeness;volatile_minutes;minutes_lift_against_side,thin_context_completeness;volatile_minutes;minutes_lift_against_side,
2026-02-11,3,SELECTED,S,Ryan Kalkbrenner,CHA,0022500775,AST,OVER,0.5,1.0,OVER,True,0.89,0.39,0.39,0.89616,0.895248,18.27,4.4,,18.27,-0.1876,,71.0,-5.5,231.25,0.0,False,95.15,0.862547,0.465,0.0,0.0,0.862547,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side,minutes_lift_against_side,
2026-02-11,4,SELECTED,S,Cam Thomas,MIL,0022500777,PTS,OVER,11.5,34.0,OVER,True,12.91,1.41,1.41,0.903805,0.913593,20.91,3.58,,20.91,-0.2304,,72.0,10.0,220.5,0.0,False,93.7,0.861131,0.45,0.0,0.0,0.861131,,live_quality_router_v9;top200_premium_90,low_projected_minutes;minutes_lift_against_side;blowout_spread_risk,minutes_lift_against_side;blowout_spread_risk,stable_minutes
2026-02-11,5,SELECTED,S,Isaiah Joe,OKC,0022500785,PTS,OVER,12.5,21.0,OVER,True,12.13,-0.37,0.37,0.86124,0.881077,26.68,4.31,,26.68,0.3523,,71.0,-6.5,217.5,0.0,False,94.8,0.856081,0.53,0.0,0.006,0.850081,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_primary,projection_side_split,,minutes_lift_supports_over
2026-02-11,6,SELECTED,S,Justin Champagnie,WAS,0022500776,AST,OVER,1.5,2.0,OVER,True,1.04,-0.46,0.46,0.868356,0.86615,22.67,4.64,,22.67,0.1525,,71.0,18.0,235.5,0.0,False,93.7,0.825708,0.48,0.0,0.006,0.819708,,live_quality_router_v9;top200_premium_90,projection_side_split;blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_over
2026-02-12,1,SELECTED,S,Isaiah Collier,UTA,0022500790,REB,UNDER,3.5,2.0,UNDER,True,3.87,0.37,0.37,0.891112,0.898616,33.21,7.72,,33.21,0.2947,,66.0,7.5,237.5,0.0,False,95.15,0.886476,0.405,0.0,0.0,0.886476,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;thin_context_completeness;minutes_lift_against_side,thin_context_completeness;minutes_lift_against_side,
2026-02-12,2,SELECTED,S,Bobby Portis,MIL,0022500789,PTS,OVER,13.5,15.0,OVER,True,13.24,-0.26,0.26,0.926472,0.904617,27.6,8.04,,27.6,0.0957,,65.0,13.5,216.0,0.0,False,95.15,0.881398,0.355,0.0,0.0,0.881398,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;thin_context_completeness;volatile_minutes;blowout_spread_risk,thin_context_completeness;volatile_minutes;blowout_spread_risk,minutes_lift_supports_over
2026-02-12,3,SELECTED,A,LeBron James,LAL,0022500791,RA,OVER,17.5,22.0,OVER,True,13.77,-3.73,3.73,0.893855,0.891558,33.5,3.31,,33.5,-0.0464,,73.0,-6.5,234.5,0.0,False,90.71,0.925287,0.535,0.0,0.0,0.925287,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split,,stable_minutes
2026-02-12,4,SELECTED,A,Chet Holmgren,OKC,0022500789,PTS,UNDER,18.5,16.0,UNDER,True,15.25,-3.25,3.25,0.935649,0.926638,29.9,3.85,,29.9,0.0303,,72.0,-13.5,216.0,0.0,False,90.71,0.931721,0.503,0.0,0.031,0.900721,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,stable_minutes;low_total_supports_counting_under
2026-02-12,5,SELECTED,A,Kyle Filipowski,UTA,0022500790,REB,UNDER,9.5,9.0,UNDER,True,6.72,-2.78,2.78,0.964053,0.92194,20.17,8.7,,20.17,-0.0588,,64.0,7.5,237.5,0.0,False,90.71,0.914092,0.375,0.0,0.076,0.838092,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;thin_context_completeness;volatile_minutes,thin_context_completeness;volatile_minutes,
2026-02-12,6,SELECTED,A,Brandon Williams,DAL,0022500791,AST,OVER,4.5,7.0,OVER,True,3.42,-1.08,1.08,0.893253,0.899309,20.78,6.09,,20.78,0.2443,,68.0,6.5,234.5,0.0,False,90.71,0.853863,0.47,0.0,0.025,0.828863,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;projection_side_split;thin_context_completeness,thin_context_completeness,minutes_lift_supports_over
2026-02-19,1,SELECTED,S,Kristaps Porziņģis,GSW,0022500799,PTS,OVER,11.5,12.0,OVER,True,14.3,2.8,2.8,0.932379,0.917271,23.03,4.82,,23.03,-0.1665,,70.0,3.5,223.5,0.0,False,93.7,0.907389,0.49,0.0,0.0,0.907389,,live_quality_router_v9;top200_premium_90,minutes_lift_against_side,minutes_lift_against_side,competitive_spread
2026-02-19,2,SELECTED,S,Jose Alvarado,NYK,0022500796,REB,OVER,1.5,4.0,OVER,True,2.63,1.13,1.13,0.899121,0.913226,20.55,4.19,,20.55,-0.0534,1.0,71.0,-2.75,222.5,0.0,False,93.7,0.85217,0.56,0.0,0.0,0.85217,,live_quality_router_v9;top200_premium_90,low_projected_minutes,,strong_lineup_timing;competitive_spread
2026-02-19,3,SELECTED,S,Ryan Kalkbrenner,CHA,0022500792,AST,OVER,0.5,4.0,OVER,True,0.9,0.4,0.4,0.889591,0.893008,17.93,3.77,,17.93,-0.2038,,72.0,2.0,215.25,0.0,False,94.8,0.849071,0.525,0.0,0.0,0.849071,,live_quality_router_v9;top200_premium_90;top200_meta_reliability;top200_primary,low_projected_minutes;minutes_lift_against_side,minutes_lift_against_side,stable_minutes;competitive_spread
2026-02-19,4,SELECTED,S,Andrew Nembhard,IND,0022500795,REB,UNDER,3.5,1.0,UNDER,True,3.05,-0.45,0.45,0.837681,0.840923,33.32,3.4,,33.32,0.0871,,73.0,-2.5,233.75,0.0,False,94.25,0.846778,0.56,0.0,0.006,0.840778,,live_quality_router_v9;top200_premium_90;top200_meta_reliability,,,stable_minutes;competitive_spread
2026-02-19,5,SELECTED,A,Evan Mobley,CLE,0022500793,PTS,UNDER,14.5,10.0,UNDER,True,17.86,3.36,3.36,0.953225,0.930458,34.42,1.87,,34.42,0.0848,1.0,75.0,-13.5,226.5,0.0,False,91.06,0.953933,0.52,0.0,0.006,0.947933,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;blowout_spread_risk,blowout_spread_risk,strong_lineup_timing;stable_minutes
2026-02-19,6,SELECTED,A,Kawhi Leonard,LAC,0022500801,PRA,UNDER,39.5,30.0,UNDER,True,35.13,-4.37,4.37,0.939298,0.921607,28.73,5.32,,28.73,-0.1219,,69.0,3.5,225.5,0.0,False,90.71,0.929723,0.495,0.0,0.0,0.929723,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,thin_context_completeness,thin_context_completeness,minutes_lift_supports_under;competitive_spread
2026-02-20,1,SELECTED,S,Corey Kispert,ATL,0022500805,AST,OVER,1.5,3.0,OVER,True,2.04,0.54,0.54,0.833882,0.78484,23.69,4.86,,23.69,0.0216,1.0,70.0,2.75,242.5,0.0,False,93.7,0.811953,0.56,0.0,0.0,0.811953,,live_quality_router_v9;top200_premium_90,,,strong_lineup_timing;competitive_spread
2026-02-20,2,SELECTED,A,Deni Avdija,POR,0022500810,PTS,UNDER,24.5,15.0,UNDER,True,17.62,-6.88,6.88,0.956166,0.945073,28.59,7.43,,28.59,-0.0895,,66.0,3.5,238.25,0.0,False,90.71,0.935811,0.475,0.0,0.0,0.935811,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,thin_context_completeness;total_environment_against_side,thin_context_completeness;total_environment_against_side,minutes_lift_supports_under;competitive_spread
2026-02-20,3,SELECTED,A,Jarace Walker,IND,0022500803,PRA,UNDER,31.5,30.0,UNDER,True,24.69,-6.81,6.81,0.944662,0.930779,28.25,3.51,,28.25,0.4775,,72.0,-2.5,232.5,0.0,False,90.71,0.931173,0.525,0.0,0.0,0.931173,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,minutes_lift_against_side,minutes_lift_against_side,stable_minutes;competitive_spread
2026-02-20,4,SELECTED,A,Kawhi Leonard,LAC,0022500809,PTS,OVER,27.5,31.0,OVER,True,24.48,-3.02,3.02,0.910701,0.904716,29.32,5.07,,29.32,-0.1025,,70.0,6.75,224.25,0.0,False,91.06,0.934874,0.5,0.0,0.006,0.928874,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_primary,projection_side_split,,
2026-02-20,5,SELECTED,A,Kyle Filipowski,UTA,0022500804,REB,UNDER,9.5,6.0,UNDER,True,7.12,-2.38,2.38,0.953325,0.942945,21.56,8.98,,21.56,0.0033,,64.0,4.0,240.75,0.0,False,90.71,0.906752,0.4,0.0,0.0,0.906752,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;thin_context_completeness;volatile_minutes,thin_context_completeness;volatile_minutes,competitive_spread
2026-02-20,6,SELECTED,A,Nolan Traore,BKN,0022500808,AST,UNDER,4.5,3.0,UNDER,True,6.08,1.58,1.58,0.938452,0.934947,28.97,5.96,,28.97,0.4111,,68.0,16.5,213.5,0.0,False,91.06,0.905652,0.355,0.0,0.006,0.899652,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_coverage_frontier;top200_recent_form_fade;top200_primary,projection_side_split;thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,thin_context_completeness;minutes_lift_against_side;blowout_spread_risk,
2026-02-21,1,SELECTED,S,Daniss Jenkins,DET,0022500814,REB,OVER,1.5,0.0,UNDER,False,2.44,0.94,0.94,0.94681,0.923518,18.84,2.14,,18.84,0.1849,,75.0,-10.5,230.5,0.0,False,93.7,0.854278,0.515,0.0,0.0,0.854278,,live_quality_router_v9;top200_premium_90,low_projected_minutes;blowout_spread_risk,blowout_spread_risk,stable_minutes;minutes_lift_supports_over
2026-02-21,2,SELECTED,S,Jordan Goodwin,PHX,0022500811,AST,UNDER,2.5,1.0,UNDER,True,1.93,-0.57,0.57,0.812475,0.806025,25.64,2.6,,25.64,0.323,,74.0,-2.5,220.5,0.0,False,93.7,0.815116,0.525,0.0,0.0,0.815116,,live_quality_router_v9;top200_premium_90,minutes_lift_against_side,minutes_lift_against_side,stable_minutes;competitive_spread
2026-02-21,3,SELECTED,A,Tyrese Maxey,PHI,0022500812,PTS,UNDER,30.5,27.0,UNDER,True,25.17,-5.33,5.33,0.950549,0.956414,33.13,6.33,,33.13,-0.1203,,68.0,-3.75,229.0,0.0,False,90.71,0.943955,0.495,0.0,0.0,0.943955,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,thin_context_completeness,thin_context_completeness,minutes_lift_supports_under;competitive_spread
2026-02-21,4,SELECTED,A,Russell Westbrook,SAC,0022500815,PRA,UNDER,29.5,12.0,UNDER,True,21.8,-7.7,7.7,0.943544,0.939628,26.32,5.93,,26.32,-0.0788,,69.0,18.25,227.0,0.0,False,90.71,0.928994,0.39,0.0,0.0,0.928994,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,thin_context_completeness;blowout_spread_risk,thin_context_completeness;blowout_spread_risk,
2026-02-21,5,SELECTED,A,Isaac Okoro,CHI,0022500814,PTS,OVER,8.5,15.0,OVER,True,11.47,2.97,2.97,0.925408,0.921114,29.88,5.28,,29.88,0.244,,70.0,10.5,230.5,0.0,False,90.71,0.928271,0.48,0.0,0.031,0.897271,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,blowout_spread_risk,blowout_spread_risk,minutes_lift_supports_over
2026-02-21,6,SELECTED,A,Kel'el Ware,MIA,0022500813,REB,OVER,6.75,15.0,OVER,True,8.26,1.51,1.51,0.966246,0.957539,15.87,7.94,,15.87,-0.2832,,65.0,-8.75,237.5,0.0,False,90.71,0.878654,0.405,0.0,0.006,0.872654,,live_quality_router_v9;top200_accuracy_first;top200_meta_reliability;top200_primary,low_projected_minutes;thin_context_completeness;minutes_lift_against_side,thin_context_completeness;minutes_lift_against_side,
2026-02-22,1,SELECTED,S,Julius Randle,MIN,0022500824,REB,UNDER,8.5,3.0,UNDER,True,6.89,-1.61,1.61,0.922025,0.927021,34.0,4.32,,34.0,0.0347,1.0,71.0,-8.5,236.5,0.0,False,95.15,0.930401,0.535,0.0,0.0,0.930401,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,,,strong_lineup_timing
2026-02-22,2,SELECTED,S,Mikal Bridges,NYK,0022500825,REB,UNDER,3.5,2.0,UNDER,True,3.78,0.28,0.28,0.918259,0.896632,32.35,7.11,,32.35,-0.0989,1.0,67.0,-10.5,232.5,0.0,False,95.15,0.887252,0.455,0.0,0.006,0.881252,,live_quality_router_v9;top200_premium_90;top200_accuracy_first;top200_meta_reliability;top200_primary,projection_side_split;thin_context_completeness;blowout_spread_risk,thin_context_completeness;blowout_spread_risk,strong_lineup_timing;minutes_lift_supports_under
2026-02-22,3,SELECTED,S,Ryan Dunn,PHX,0022500826,AST,OVER,1.5,2.0,OVER,True,1.63,0.13,0.13,0.933081,0.943115,15.78,4.9,,15.78,-0.1945,,70.0,3.25,223.25,0.0,False,93.7,0.828217,0.49,0.0,0.0,0.828217,,live_quality_router_v9;top200_premium_90,low_projected_minutes;minutes_lift_against_side,minutes_lift_against_side,competitive_spread
2026-02-22,4,SELECTED,S,Jordan Miller,LAC,0022500827,PTS,OVER,8.5,14.0,OVER,True,8.68,0.18,0.18,0.891665,0.902085,21.87,4.95,,21.87,0.5756,,70.0,-4.5,215.5,0.0,False,93.7,0.826135,0.555,0.0,0.0,0.826135,,live_quality_router_v9;top200_premium_90,low_projected_minutes,,minutes_lift_supports_over;competitive_spread
